epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
738,101403,0.61476,0.33241,0.82287,0.99899,0.83942,0.90234,0.83269,0.40902,0.25507,0.78801,0.00054074,0.00054074,0.00054074
739,101480,0.61679,0.33208,0.82197,0.99892,0.83949,0.90277,0.83328,0.40934,0.25514,0.78803,0.00053876,0.00053876,0.00053876
740,101787,0.61687,0.33134,0.8212,0.99874,0.83961,0.90294,0.83324,0.40972,0.25499,0.788,0.00053678,0.00053678,0.00053678
741,101902,0.62894,0.33598,0.82206,0.99856,0.83973,0.90262,0.83285,0.40881,0.25463,0.78794,0.0005348,0.0005348,0.0005348
742,101973,0.61661,0.33163,0.82133,0.99864,0.83955,0.9023,0.8325,0.40954,0.25472,0.78805,0.00053282,0.00053282,0.00053282
743,102040,0.62429,0.3346,0.82282,0.99865,0.83965,0.90249,0.83304,0.40869,0.25464,0.78784,0.00053084,0.00053084,0.00053084
744,102129,0.62651,0.33478,0.82262,0.99852,0.83974,0.90322,0.83402,0.40773,0.25409,0.78773,0.00052886,0.00052886,0.00052886
745,102207,0.60566,0.32769,0.82316,0.99848,0.83981,0.903,0.83367,0.40748,0.25386,0.78773,0.00052688,0.00052688,0.00052688
746,102284,0.6137,0.33154,0.82285,0.99857,0.83958,0.90305,0.83389,0.40738,0.25396,0.78767,0.0005249,0.0005249,0.0005249
747,102558,0.62429,0.33355,0.82092,0.9987,0.83964,0.90284,0.83374,0.40704,0.25365,0.78761,0.00052292,0.00052292,0.00052292
748,102672,0.61882,0.33211,0.82073,0.99874,0.83964,0.90276,0.83358,0.40702,0.25394,0.78762,0.00052094,0.00052094,0.00052094
749,102751,0.63918,0.34023,0.82226,0.99891,0.83953,0.90238,0.83297,0.40738,0.25383,0.78771,0.00051896,0.00051896,0.00051896
750,102836,0.62417,0.3349,0.82119,0.99885,0.83945,0.90205,0.83267,0.40754,0.25389,0.78767,0.00051698,0.00051698,0.00051698
751,102920,0.61045,0.3292,0.82064,0.99884,0.83949,0.90253,0.8335,0.40678,0.25358,0.7876,0.000515,0.000515,0.000515
752,103017,0.62403,0.33368,0.8203,0.99892,0.83948,0.90305,0.83398,0.40716,0.25351,0.78766,0.00051302,0.00051302,0.00051302
753,103257,0.61811,0.33281,0.81794,0.99873,0.83958,0.90358,0.83479,0.40669,0.25333,0.78757,0.00051104,0.00051104,0.00051104
754,103328,0.62648,0.33522,0.82294,0.99914,0.83931,0.90371,0.83508,0.40649,0.25333,0.78757,0.00050906,0.00050906,0.00050906
755,103415,0.61386,0.32991,0.82193,0.99903,0.83935,0.90345,0.83485,0.40611,0.25296,0.78748,0.00050708,0.00050708,0.00050708
756,103498,0.61878,0.33385,0.82132,0.99905,0.83945,0.90334,0.83472,0.40613,0.25313,0.78751,0.0005051,0.0005051,0.0005051
757,103559,0.62195,0.33356,0.82429,0.99903,0.83945,0.90379,0.83556,0.40596,0.25297,0.78754,0.00050312,0.00050312,0.00050312
758,103752,0.61292,0.33037,0.82333,0.99909,0.83945,0.9035,0.83529,0.40604,0.25296,0.78747,0.00050114,0.00050114,0.00050114
759,103935,0.62978,0.33575,0.82318,0.99905,0.83951,0.90309,0.83429,0.40546,0.25282,0.78732,0.00049916,0.00049916,0.00049916
760,104024,0.61229,0.32979,0.82059,0.99902,0.83945,0.90307,0.8344,0.40552,0.25288,0.78731,0.00049718,0.00049718,0.00049718
761,104100,0.62196,0.33504,0.82325,0.99898,0.83949,0.90268,0.83401,0.40534,0.25286,0.78728,0.0004952,0.0004952,0.0004952
762,104335,0.62651,0.33508,0.82458,0.99898,0.83945,0.90268,0.83417,0.40597,0.25303,0.78738,0.00049322,0.00049322,0.00049322
763,104441,0.63147,0.33577,0.82213,0.999,0.83947,0.90182,0.83262,0.40647,0.25316,0.78745,0.00049124,0.00049124,0.00049124
764,104834,0.60578,0.32714,0.82157,0.99892,0.83949,0.90206,0.8334,0.40595,0.25292,0.78737,0.00048926,0.00048926,0.00048926
765,104919,0.60156,0.32641,0.82096,0.99892,0.83946,0.90251,0.83422,0.40496,0.25273,0.78725,0.00048728,0.00048728,0.00048728
766,104990,0.61314,0.32882,0.82006,0.99892,0.8395,0.90266,0.83417,0.40517,0.25252,0.78729,0.0004853,0.0004853,0.0004853
767,105071,0.61148,0.32904,0.81985,0.99895,0.83945,0.90254,0.83404,0.40506,0.25216,0.78726,0.00048332,0.00048332,0.00048332
768,105173,0.62153,0.33186,0.82016,0.99898,0.83945,0.90275,0.83447,0.40418,0.25194,0.7871,0.00048134,0.00048134,0.00048134
769,105247,0.6173,0.33224,0.82124,0.99913,0.83942,0.90292,0.83478,0.4042,0.25201,0.78701,0.00047936,0.00047936,0.00047936
770,105352,0.60521,0.32583,0.82122,0.99919,0.83934,0.90308,0.83523,0.4035,0.25179,0.78698,0.00047738,0.00047738,0.00047738
771,105442,0.63035,0.33625,0.8236,0.99929,0.83929,0.90313,0.83504,0.40426,0.25203,0.78697,0.0004754,0.0004754,0.0004754
772,105517,0.61714,0.33082,0.81994,0.99929,0.83932,0.90329,0.8353,0.40399,0.25161,0.78692,0.00047342,0.00047342,0.00047342
773,105629,0.6212,0.3337,0.82225,0.99908,0.83944,0.90297,0.83479,0.4037,0.25172,0.78687,0.00047144,0.00047144,0.00047144
774,105727,0.60767,0.3286,0.82043,0.9991,0.83944,0.90274,0.83469,0.40319,0.25153,0.78682,0.00046946,0.00046946,0.00046946
775,105864,0.61451,0.3315,0.81997,0.99911,0.83942,0.90263,0.83459,0.40308,0.25147,0.78683,0.00046748,0.00046748,0.00046748
776,105943,0.61329,0.33025,0.81932,0.99894,0.83953,0.90272,0.83483,0.40324,0.25146,0.78687,0.0004655,0.0004655,0.0004655
777,106021,0.60086,0.3257,0.81799,0.99901,0.83941,0.90277,0.83487,0.40243,0.25106,0.78686,0.00046352,0.00046352,0.00046352
778,106105,0.61083,0.32999,0.82106,0.99894,0.83953,0.90309,0.83539,0.4023,0.25122,0.78674,0.00046154,0.00046154,0.00046154
779,106189,0.62983,0.33688,0.82068,0.999,0.83948,0.9026,0.83479,0.40228,0.25155,0.78668,0.00045956,0.00045956,0.00045956
780,106287,0.61897,0.33142,0.82053,0.99903,0.83954,0.90256,0.83452,0.40243,0.2512,0.78669,0.00045758,0.00045758,0.00045758
781,106359,0.59858,0.32398,0.81937,0.9991,0.83955,0.90267,0.83473,0.4028,0.25142,0.78661,0.0004556,0.0004556,0.0004556
782,106459,0.60489,0.32711,0.81882,0.99898,0.83961,0.9028,0.83491,0.40254,0.25148,0.78646,0.00045362,0.00045362,0.00045362
783,106596,0.61727,0.33103,0.81884,0.99893,0.83969,0.90305,0.83544,0.40201,0.25097,0.78643,0.00045164,0.00045164,0.00045164
784,106649,0.6009,0.32478,0.81709,0.99898,0.83953,0.90268,0.83509,0.40187,0.25104,0.78638,0.00044966,0.00044966,0.00044966
785,106730,0.60973,0.32866,0.81857,0.99897,0.83954,0.90261,0.83522,0.40132,0.2508,0.78636,0.00044768,0.00044768,0.00044768
786,106789,0.60702,0.32792,0.81901,0.99897,0.83953,0.903,0.8361,0.40094,0.25069,0.78633,0.0004457,0.0004457,0.0004457
787,106859,0.60752,0.32822,0.81968,0.99883,0.83968,0.90321,0.83637,0.40089,0.25049,0.78626,0.00044372,0.00044372,0.00044372
788,106923,0.60615,0.32832,0.81908,0.99894,0.83958,0.90294,0.83598,0.40032,0.25013,0.78622,0.00044174,0.00044174,0.00044174
789,107109,0.622,0.33388,0.8216,0.9989,0.8396,0.9022,0.83491,0.40099,0.25053,0.78632,0.00043976,0.00043976,0.00043976
790,107219,0.60496,0.32643,0.81779,0.9989,0.83957,0.90261,0.83545,0.40058,0.25033,0.78628,0.00043778,0.00043778,0.00043778
791,107311,0.61103,0.32886,0.81808,0.99863,0.83978,0.90319,0.83614,0.40013,0.2502,0.78626,0.0004358,0.0004358,0.0004358
792,107417,0.62028,0.33327,0.82041,0.99869,0.83976,0.90289,0.83573,0.40007,0.25033,0.78621,0.00043382,0.00043382,0.00043382
793,107582,0.60173,0.32557,0.81866,0.99871,0.83976,0.90305,0.83581,0.40034,0.25029,0.78626,0.00043184,0.00043184,0.00043184
794,107698,0.61156,0.32815,0.82021,0.99873,0.83966,0.90348,0.83597,0.40026,0.25036,0.78621,0.00042986,0.00042986,0.00042986
795,107760,0.61269,0.32998,0.82171,0.99859,0.83972,0.90366,0.83647,0.40009,0.25014,0.78617,0.00042788,0.00042788,0.00042788
796,107829,0.59657,0.32396,0.81998,0.99864,0.8398,0.90308,0.83592,0.39995,0.25014,0.78615,0.0004259,0.0004259,0.0004259
797,107943,0.61375,0.3292,0.81738,0.99874,0.83978,0.90255,0.83515,0.40074,0.25033,0.78629,0.00042392,0.00042392,0.00042392
798,108011,0.63134,0.33731,0.82061,0.99876,0.83975,0.9025,0.83504,0.40124,0.25053,0.78634,0.00042194,0.00042194,0.00042194
799,108075,0.60183,0.32605,0.81805,0.99876,0.83978,0.90255,0.83512,0.40028,0.25009,0.78627,0.00041996,0.00041996,0.00041996
800,108151,0.59211,0.3227,0.82,0.9988,0.83973,0.90257,0.83505,0.40063,0.25042,0.78625,0.00041798,0.00041798,0.00041798
801,108311,0.60559,0.32812,0.81762,0.99877,0.83968,0.9029,0.8357,0.40008,0.24992,0.78618,0.000416,0.000416,0.000416
802,108405,0.59808,0.32338,0.81572,0.9989,0.83965,0.90274,0.83566,0.39994,0.24978,0.78618,0.00041402,0.00041402,0.00041402
803,108504,0.59428,0.32288,0.81888,0.99881,0.83978,0.90304,0.83585,0.39992,0.24987,0.78619,0.00041204,0.00041204,0.00041204
804,108732,0.61617,0.33102,0.82064,0.99889,0.83973,0.90312,0.83603,0.39935,0.24955,0.78613,0.00041006,0.00041006,0.00041006
805,108820,0.62042,0.33117,0.81824,0.99886,0.83984,0.90314,0.83624,0.39871,0.2495,0.78603,0.00040808,0.00040808,0.00040808
806,108939,0.58917,0.32033,0.81744,0.99885,0.83984,0.90291,0.83617,0.3986,0.24944,0.78602,0.0004061,0.0004061,0.0004061
807,109010,0.60827,0.32856,0.81858,0.99882,0.8398,0.90338,0.83674,0.3981,0.24929,0.78594,0.00040412,0.00040412,0.00040412
808,109098,0.61385,0.32952,0.81863,0.99885,0.83979,0.90366,0.83697,0.3979,0.2492,0.78586,0.00040214,0.00040214,0.00040214
809,109159,0.61682,0.33103,0.81882,0.9989,0.83977,0.9038,0.83721,0.39789,0.24907,0.7858,0.00040016,0.00040016,0.00040016
810,109272,0.60721,0.32672,0.81707,0.99876,0.83986,0.90396,0.83754,0.39734,0.24872,0.7858,0.00039818,0.00039818,0.00039818
811,109335,0.60639,0.32772,0.81665,0.99883,0.83978,0.90402,0.83762,0.39725,0.24886,0.78577,0.0003962,0.0003962,0.0003962
812,109452,0.60499,0.32709,0.82065,0.99877,0.8398,0.90447,0.83822,0.39754,0.24896,0.78576,0.00039422,0.00039422,0.00039422
813,109540,0.60585,0.32593,0.81665,0.99882,0.83975,0.90447,0.83804,0.39787,0.24916,0.78576,0.00039224,0.00039224,0.00039224
814,109633,0.59353,0.32218,0.81948,0.9988,0.83987,0.90466,0.83856,0.39719,0.24893,0.78572,0.00039026,0.00039026,0.00039026
815,109716,0.60423,0.32679,0.81988,0.99873,0.83983,0.90469,0.83854,0.39679,0.24861,0.78567,0.00038828,0.00038828,0.00038828
816,109805,0.59698,0.32362,0.8174,0.99872,0.83986,0.90464,0.83879,0.39708,0.24862,0.78574,0.0003863,0.0003863,0.0003863
817,109888,0.58377,0.31947,0.81926,0.99871,0.8399,0.90441,0.83854,0.397,0.24849,0.78573,0.00038432,0.00038432,0.00038432
818,110031,0.61137,0.32928,0.81907,0.99876,0.83991,0.90478,0.83906,0.39663,0.2483,0.78575,0.00038234,0.00038234,0.00038234
819,110148,0.59576,0.32305,0.8167,0.99878,0.83991,0.9043,0.83844,0.39646,0.24809,0.78578,0.00038036,0.00038036,0.00038036
820,110295,0.60329,0.32693,0.81847,0.99876,0.83994,0.90467,0.83869,0.3965,0.2483,0.78571,0.00037838,0.00037838,0.00037838
821,110390,0.60513,0.32653,0.81772,0.99879,0.83991,0.90449,0.8383,0.39675,0.24829,0.78564,0.0003764,0.0003764,0.0003764
822,110464,0.60486,0.3265,0.81832,0.99879,0.83996,0.90462,0.8385,0.3966,0.24846,0.78563,0.00037442,0.00037442,0.00037442
823,110578,0.59336,0.32339,0.81809,0.99883,0.8399,0.9044,0.83819,0.39628,0.24827,0.78565,0.00037244,0.00037244,0.00037244
824,110688,0.60094,0.32509,0.81809,0.99892,0.83985,0.90451,0.83832,0.39668,0.24824,0.78567,0.00037046,0.00037046,0.00037046
825,110735,0.60083,0.32554,0.81616,0.99886,0.8399,0.90422,0.83809,0.39653,0.24808,0.78564,0.00036848,0.00036848,0.00036848
826,111046,0.60086,0.3245,0.81865,0.99887,0.8399,0.9041,0.83792,0.39683,0.24806,0.78561,0.0003665,0.0003665,0.0003665
827,111117,0.59551,0.32341,0.81672,0.99883,0.83987,0.90404,0.83781,0.39678,0.24815,0.78562,0.00036452,0.00036452,0.00036452
828,111207,0.60523,0.3282,0.81827,0.99882,0.8399,0.90382,0.83758,0.39634,0.24799,0.78553,0.00036254,0.00036254,0.00036254
829,111275,0.59288,0.32263,0.82008,0.99883,0.83989,0.90349,0.83734,0.3964,0.24818,0.78553,0.00036056,0.00036056,0.00036056
830,111358,0.60481,0.32622,0.81603,0.99878,0.83993,0.90382,0.83791,0.39667,0.24816,0.78552,0.00035858,0.00035858,0.00035858
831,111475,0.61418,0.33052,0.81902,0.99888,0.83986,0.90363,0.83775,0.39646,0.24796,0.78553,0.0003566,0.0003566,0.0003566
832,111539,0.60042,0.3244,0.81778,0.9988,0.83991,0.90349,0.83762,0.39614,0.24772,0.78547,0.00035462,0.00035462,0.00035462
833,111610,0.58986,0.32066,0.81911,0.99881,0.8399,0.90355,0.83759,0.39614,0.24776,0.78547,0.00035264,0.00035264,0.00035264
834,112680,0.60803,0.32822,0.82046,0.99877,0.83982,0.90346,0.83758,0.39606,0.24779,0.78542,0.00035066,0.00035066,0.00035066
835,112741,0.59692,0.32477,0.818,0.99875,0.83977,0.90369,0.83795,0.39582,0.24787,0.78542,0.00034868,0.00034868,0.00034868
836,112810,0.59855,0.32397,0.81781,0.99887,0.83967,0.90339,0.83756,0.39551,0.24775,0.78543,0.0003467,0.0003467,0.0003467
837,112909,0.60515,0.32575,0.81872,0.99886,0.83969,0.90354,0.83802,0.39485,0.24756,0.78531,0.00034472,0.00034472,0.00034472
838,112969,0.59467,0.32222,0.81707,0.99872,0.83983,0.90365,0.83802,0.39492,0.24747,0.78524,0.00034274,0.00034274,0.00034274
839,113113,0.61434,0.3308,0.8215,0.99881,0.83978,0.90362,0.83797,0.39455,0.24739,0.78519,0.00034076,0.00034076,0.00034076
840,113205,0.60406,0.32641,0.81713,0.99885,0.83972,0.90344,0.83774,0.39475,0.24728,0.7852,0.00033878,0.00033878,0.00033878
841,114115,0.59898,0.32448,0.81651,0.99903,0.83956,0.90349,0.83799,0.39488,0.24738,0.78517,0.0003368,0.0003368,0.0003368
842,114209,0.61423,0.33022,0.81819,0.99909,0.83951,0.90362,0.8381,0.39477,0.24727,0.78515,0.00033482,0.00033482,0.00033482
843,114259,0.5898,0.32164,0.81764,0.99886,0.83972,0.90395,0.83856,0.39459,0.24714,0.78514,0.00033284,0.00033284,0.00033284
844,114374,0.59198,0.32121,0.8168,0.99897,0.83974,0.90406,0.83867,0.39416,0.24692,0.78509,0.00033086,0.00033086,0.00033086
845,114446,0.59862,0.32403,0.81563,0.99885,0.83983,0.90395,0.83877,0.39377,0.24687,0.78509,0.00032888,0.00032888,0.00032888
846,114504,0.59609,0.32425,0.81672,0.99891,0.8398,0.90381,0.83875,0.39317,0.24677,0.78508,0.0003269,0.0003269,0.0003269
847,114590,0.60038,0.32469,0.81697,0.99889,0.83979,0.90376,0.83865,0.39351,0.24675,0.78508,0.00032492,0.00032492,0.00032492
848,114673,0.59529,0.32315,0.81853,0.99877,0.83982,0.9037,0.8386,0.3934,0.24677,0.78505,0.00032294,0.00032294,0.00032294
849,114775,0.60929,0.32869,0.81726,0.99873,0.83987,0.90353,0.8385,0.3936,0.24682,0.785,0.00032096,0.00032096,0.00032096
850,114849,0.57282,0.31269,0.81697,0.99878,0.83987,0.90351,0.83856,0.39308,0.24652,0.78495,0.00031898,0.00031898,0.00031898
851,114927,0.59487,0.32335,0.82048,0.99881,0.83982,0.90369,0.83869,0.3926,0.24632,0.78489,0.000317,0.000317,0.000317
852,115032,0.5892,0.32001,0.81576,0.99882,0.83983,0.90381,0.83883,0.39244,0.24603,0.78484,0.00031502,0.00031502,0.00031502
853,115099,0.58739,0.32012,0.81567,0.99883,0.8399,0.90382,0.83894,0.39211,0.24591,0.78478,0.00031304,0.00031304,0.00031304
854,115222,0.58761,0.32017,0.8155,0.99882,0.83997,0.90389,0.83903,0.39188,0.24557,0.78474,0.00031106,0.00031106,0.00031106
855,115454,0.59265,0.32239,0.8176,0.99878,0.8399,0.90358,0.83886,0.39172,0.24563,0.78474,0.00030908,0.00030908,0.00030908
856,115545,0.59283,0.32227,0.81833,0.9988,0.83991,0.90335,0.83846,0.39207,0.24588,0.78477,0.0003071,0.0003071,0.0003071
857,115622,0.6003,0.3246,0.81432,0.99874,0.83991,0.90311,0.8382,0.39206,0.24594,0.78477,0.00030512,0.00030512,0.00030512
858,115690,0.59882,0.3232,0.81697,0.9987,0.83993,0.90325,0.83825,0.39189,0.24585,0.78473,0.00030314,0.00030314,0.00030314
859,115787,0.59805,0.32339,0.81916,0.9987,0.83997,0.90307,0.83808,0.39179,0.24577,0.78471,0.00030116,0.00030116,0.00030116
860,115869,0.60223,0.3252,0.81738,0.99877,0.83995,0.90292,0.83787,0.39165,0.24568,0.78472,0.00029918,0.00029918,0.00029918
861,115964,0.58595,0.3196,0.8174,0.99874,0.83997,0.90295,0.83797,0.39197,0.246,0.78472,0.0002972,0.0002972,0.0002972
862,116047,0.58462,0.31861,0.81715,0.99881,0.83996,0.90286,0.8376,0.39232,0.24594,0.78474,0.00029522,0.00029522,0.00029522
863,116126,0.59022,0.32,0.81402,0.99886,0.83992,0.903,0.83792,0.39173,0.24594,0.78465,0.00029324,0.00029324,0.00029324
864,116202,0.60602,0.32678,0.81954,0.99889,0.83993,0.90329,0.83818,0.39157,0.24596,0.78461,0.00029126,0.00029126,0.00029126
865,116297,0.59209,0.32207,0.81693,0.99885,0.83991,0.90342,0.83838,0.39166,0.24601,0.78458,0.00028928,0.00028928,0.00028928
866,116389,0.60087,0.32485,0.81724,0.99884,0.83994,0.90317,0.83811,0.39182,0.24595,0.78461,0.0002873,0.0002873,0.0002873
867,117363,0.59062,0.32116,0.8169,0.99872,0.83997,0.90349,0.83839,0.3919,0.24586,0.78463,0.00028532,0.00028532,0.00028532
868,117457,0.5994,0.32412,0.81836,0.99874,0.83995,0.90361,0.83859,0.39144,0.24557,0.78459,0.00028334,0.00028334,0.00028334
869,117544,0.58313,0.31737,0.81427,0.99866,0.83999,0.90376,0.83897,0.3914,0.24558,0.7846,0.00028136,0.00028136,0.00028136
870,117631,0.60897,0.32764,0.81978,0.99866,0.84,0.90381,0.8389,0.39156,0.24561,0.78461,0.00027938,0.00027938,0.00027938
871,117753,0.58506,0.31956,0.81686,0.99867,0.83999,0.90402,0.83919,0.39121,0.24566,0.78462,0.0002774,0.0002774,0.0002774
872,117806,0.58823,0.31949,0.81735,0.99869,0.84,0.90379,0.83883,0.39115,0.24556,0.78457,0.00027542,0.00027542,0.00027542
873,117872,0.57898,0.31663,0.8174,0.99867,0.84002,0.90361,0.83871,0.39117,0.24541,0.78452,0.00027344,0.00027344,0.00027344
874,117946,0.59885,0.32376,0.81705,0.99869,0.83996,0.90353,0.83849,0.39101,0.24545,0.78452,0.00027146,0.00027146,0.00027146
875,118335,0.5838,0.31811,0.81479,0.99863,0.83997,0.90348,0.83857,0.39077,0.24522,0.78449,0.00026948,0.00026948,0.00026948
876,118425,0.59496,0.32129,0.81418,0.99865,0.83999,0.90338,0.83843,0.39055,0.24505,0.7845,0.0002675,0.0002675,0.0002675
877,118822,0.59616,0.32396,0.81723,0.9988,0.83984,0.90348,0.83849,0.39052,0.24508,0.7845,0.00026552,0.00026552,0.00026552
878,118882,0.58288,0.31789,0.81439,0.99877,0.83986,0.9035,0.83869,0.39015,0.24493,0.78442,0.00026354,0.00026354,0.00026354
879,118966,0.58038,0.31589,0.81583,0.99879,0.83982,0.90326,0.8384,0.38995,0.24483,0.78437,0.00026156,0.00026156,0.00026156
880,119221,0.59169,0.32101,0.81891,0.99886,0.83976,0.90318,0.83832,0.38986,0.24487,0.78434,0.00025958,0.00025958,0.00025958
881,119299,0.59376,0.32228,0.8163,0.99884,0.83985,0.90335,0.83841,0.39024,0.24473,0.78438,0.0002576,0.0002576,0.0002576
882,119366,0.57893,0.31551,0.81369,0.99886,0.83982,0.90341,0.83859,0.39021,0.24474,0.78439,0.00025562,0.00025562,0.00025562
883,119557,0.60116,0.32515,0.8162,0.99883,0.83989,0.90349,0.8388,0.38999,0.2447,0.78437,0.00025364,0.00025364,0.00025364
884,119678,0.58408,0.31975,0.81619,0.99893,0.83985,0.90361,0.83889,0.38981,0.24475,0.78434,0.00025166,0.00025166,0.00025166
885,119729,0.58693,0.31863,0.81536,0.99893,0.83988,0.9041,0.83934,0.38998,0.24472,0.78434,0.00024968,0.00024968,0.00024968
886,119845,0.59375,0.32089,0.81611,0.99888,0.83985,0.90415,0.83952,0.38942,0.24457,0.78427,0.0002477,0.0002477,0.0002477
887,119952,0.58942,0.32012,0.81492,0.99887,0.83987,0.90429,0.83971,0.38934,0.24431,0.78426,0.00024572,0.00024572,0.00024572
888,120215,0.58283,0.31819,0.81542,0.99881,0.8399,0.90448,0.83998,0.38929,0.24419,0.78422,0.00024374,0.00024374,0.00024374
889,120313,0.59526,0.32221,0.81727,0.99873,0.83989,0.90459,0.83995,0.38918,0.24439,0.7842,0.00024176,0.00024176,0.00024176
890,120407,0.5779,0.31726,0.82,0.99881,0.83986,0.90473,0.84027,0.38907,0.24432,0.78419,0.00023978,0.00023978,0.00023978
891,120486,0.56795,0.31276,0.81627,0.99874,0.83987,0.90454,0.84029,0.38876,0.24431,0.78421,0.0002378,0.0002378,0.0002378
892,120554,0.58779,0.32011,0.81429,0.99875,0.83988,0.90444,0.84021,0.38851,0.24401,0.78417,0.00023582,0.00023582,0.00023582
893,120693,0.59165,0.31997,0.81617,0.99877,0.8399,0.90456,0.84024,0.38874,0.24398,0.78418,0.00023384,0.00023384,0.00023384
894,120775,0.58339,0.31702,0.81414,0.99878,0.83992,0.9044,0.84022,0.38869,0.24386,0.78419,0.00023186,0.00023186,0.00023186
895,120904,0.58417,0.31822,0.81666,0.9987,0.83996,0.90435,0.84025,0.38855,0.24383,0.78416,0.00022988,0.00022988,0.00022988
896,121004,0.59017,0.32132,0.81537,0.99868,0.83997,0.90441,0.84026,0.38846,0.2437,0.78411,0.0002279,0.0002279,0.0002279
897,121073,0.58961,0.31932,0.81621,0.9987,0.83994,0.90444,0.84009,0.38877,0.24376,0.78411,0.00022592,0.00022592,0.00022592
898,121155,0.59954,0.32342,0.81445,0.99882,0.8399,0.90439,0.84029,0.38843,0.24362,0.7841,0.00022394,0.00022394,0.00022394
899,121321,0.57948,0.31631,0.81581,0.9988,0.83989,0.90448,0.84035,0.38808,0.24347,0.78406,0.00022196,0.00022196,0.00022196
900,121453,0.58282,0.31803,0.8171,0.99884,0.83987,0.90432,0.84012,0.38816,0.24328,0.78407,0.00021998,0.00021998,0.00021998
901,121774,0.58556,0.31951,0.81508,0.99876,0.83986,0.90423,0.84005,0.38806,0.24334,0.78407,0.000218,0.000218,0.000218
902,121866,0.58209,0.31773,0.81417,0.99882,0.83989,0.90425,0.84011,0.38813,0.24322,0.78408,0.00021602,0.00021602,0.00021602
903,121949,0.58927,0.32015,0.81661,0.99882,0.83988,0.90407,0.83992,0.38788,0.24327,0.78407,0.00021404,0.00021404,0.00021404
904,122046,0.57696,0.31483,0.81567,0.99887,0.8399,0.90435,0.84033,0.38769,0.24324,0.78404,0.00021206,0.00021206,0.00021206
905,122113,0.5808,0.31682,0.81488,0.99886,0.8399,0.90428,0.8403,0.38736,0.24315,0.784,0.00021008,0.00021008,0.00021008
906,122269,0.57339,0.31402,0.81339,0.9989,0.83992,0.90392,0.83978,0.38727,0.243,0.784,0.0002081,0.0002081,0.0002081
907,122340,0.59817,0.32292,0.815,0.99891,0.8399,0.90371,0.83954,0.38734,0.24289,0.78397,0.00020612,0.00020612,0.00020612
908,122477,0.58531,0.31812,0.81472,0.9989,0.83988,0.90372,0.83967,0.38731,0.24297,0.78395,0.00020414,0.00020414,0.00020414
909,122621,0.57811,0.31563,0.81649,0.9989,0.83987,0.90376,0.84006,0.38715,0.24291,0.78394,0.00020216,0.00020216,0.00020216
910,122695,0.58278,0.31839,0.81518,0.9989,0.83987,0.90387,0.8403,0.38707,0.24296,0.78394,0.00020018,0.00020018,0.00020018
911,122793,0.58707,0.31894,0.81443,0.99904,0.83979,0.90365,0.84006,0.38698,0.24281,0.78393,0.0001982,0.0001982,0.0001982
912,122917,0.57491,0.31347,0.81499,0.99897,0.83983,0.90331,0.8397,0.38669,0.24285,0.78388,0.00019622,0.00019622,0.00019622
913,123179,0.57819,0.31649,0.81411,0.99892,0.83987,0.90327,0.83975,0.38644,0.24278,0.78378,0.00019424,0.00019424,0.00019424
914,123244,0.57144,0.31307,0.81344,0.999,0.83978,0.90327,0.83977,0.38629,0.24267,0.78376,0.00019226,0.00019226,0.00019226
915,123391,0.58164,0.31719,0.81547,0.99892,0.83984,0.90311,0.83963,0.38612,0.24276,0.78371,0.00019028,0.00019028,0.00019028
916,123438,0.57646,0.31472,0.81436,0.99888,0.83989,0.9033,0.83987,0.38606,0.2426,0.78369,0.0001883,0.0001883,0.0001883
917,123517,0.58714,0.31931,0.815,0.99894,0.83984,0.90334,0.83991,0.38599,0.24277,0.78363,0.00018632,0.00018632,0.00018632
918,123611,0.5821,0.31703,0.81397,0.99897,0.83984,0.90332,0.83985,0.38598,0.24266,0.78361,0.00018434,0.00018434,0.00018434
919,123683,0.58237,0.31779,0.81661,0.99893,0.83986,0.90346,0.84016,0.38606,0.2427,0.7836,0.00018236,0.00018236,0.00018236
920,123748,0.56692,0.31079,0.81307,0.99892,0.83989,0.90339,0.83995,0.38594,0.24261,0.7836,0.00018038,0.00018038,0.00018038
921,123832,0.58536,0.31894,0.8134,0.99901,0.83979,0.90341,0.83997,0.3857,0.24257,0.78359,0.0001784,0.0001784,0.0001784
922,123905,0.58345,0.31775,0.81594,0.99893,0.83992,0.90341,0.84004,0.38562,0.24258,0.78356,0.00017642,0.00017642,0.00017642
923,123969,0.58407,0.31892,0.81661,0.99888,0.8399,0.90341,0.84008,0.38575,0.2424,0.78359,0.00017444,0.00017444,0.00017444
924,124083,0.59317,0.32322,0.8147,0.99896,0.83989,0.90345,0.8401,0.38583,0.24257,0.78359,0.00017246,0.00017246,0.00017246
925,124329,0.58935,0.3196,0.81378,0.99895,0.8399,0.90338,0.84003,0.3858,0.24246,0.7836,0.00017048,0.00017048,0.00017048
926,124512,0.58541,0.31852,0.81539,0.99904,0.83986,0.90338,0.83991,0.38597,0.24262,0.78363,0.0001685,0.0001685,0.0001685
927,124607,0.56939,0.31378,0.81486,0.99894,0.83993,0.90342,0.84015,0.38572,0.24261,0.78358,0.00016652,0.00016652,0.00016652
